channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43061452,-197997.6719,50.444828,768.600753,-269632.4241,477901.98,3,13,1750,0,25000000,49111792,129257.7188,51.977032,1837.41228,-524739.9951,477901.98,4,23,-500,0,25000000,50806776,-389109.1875,51.481133,-431.682335,-1154194.466,477901.98,5,6,-500,0,25000000,-33438898,-198879.9375,47.87402,-517.29296,657038.989,477901.98,6,7,1750,0,25000000,34158928,-866608.4375,47.141083,1854.099515,1431021.763,477901.98,7,20,-3000,0,25000000,17190084,263072.6563,40.744385,-2971.339182,2647436.185,477901.98, 
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,49111792,129257.7188,51.977032,1837.41228,-524739.9951,477901.98,4,23,-500,0,25000000,50806776,-389109.1875,51.481133,-431.682335,-1154194.466,477901.98,5,6,-500,0,25000000,-33438898,-198879.9375,47.87402,-517.29296,657038.989,477901.98,6,7,1750,0,25000000,34158928,-866608.4375,47.141083,1854.099515,1431021.763,477901.98,7,20,-3000,0,25000000,17190084,263072.6563,40.744385,-2971.339182,2647436.185,477901.98, 
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,50806776,-389109.1875,51.481133,-431.682335,-1154194.466,477901.98,5,6,-500,0,25000000,-33438898,-198879.9375,47.87402,-517.29296,657038.989,477901.98,6,7,1750,0,25000000,34158928,-866608.4375,47.141083,1854.099515,1431021.763,477901.98,7,20,-3000,0,25000000,17190084,263072.6563,40.744385,-2971.339182,2647436.185,477901.98, 
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33438898,-198879.9375,47.87402,-517.29296,657038.989,477901.98,6,7,1750,0,25000000,34158928,-866608.4375,47.141083,1854.099515,1431021.763,477901.98,7,20,-3000,0,25000000,17190084,263072.6563,40.744385,-2971.339182,2647436.185,477901.98, 
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34158928,-866608.4375,47.141083,1854.099515,1431021.763,477901.98,7,20,-3000,0,25000000,17190084,263072.6563,40.744385,-2971.339182,2647436.185,477901.98, 
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,17190084,263072.6563,40.744385,-2971.339182,2647436.185,477901.98, 
0,19,2500,0,25000000,-35167916,374676.7188,49.078331,2615.146782,928851.3267,477902.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-38325192,404196.3125,49.711571,-2804.151618,835767.3869,477902.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-43276896,60765.8125,50.793304,768.991738,-269777.4313,477902.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,50016884,817413.1875,51.71685,1837.307121,-525088.5125,477902.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,52103396,-290451.5938,52.194298,-434.504356,-1154112.769,477902.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-33386590,-365908.9375,47.64513,-525.559203,657138.1621,477902.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,34106920,186153.4063,46.670086,1856.500355,1430669.189,477902.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,15742810,-253533.9219,40.888855,-2971.198858,2647999.006,477902.98, 
0,19,2500,0,25000000,-34574264,-451373.875,48.482941,2613.711611,928351.691,477903.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-39613376,518557.3438,50.051804,-2803.520148,836300.5806,477903.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,-44319728,116750.2813,50.086777,767.834585,-269924.3861,477903.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,49582732,314998.7813,51.829071,1836.134269,-525438.5846,477903.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,-50212484,239992.7188,50.628464,1835.816636,-525789.0676,477904.98,4,23,-500,0,25000000,-50671996,331498.75,51.935158,-433.684064,-1154029.338,477903.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,-50212484,239992.7188,50.628464,1835.816636,-525789.0676,477904.98,4,23,-500,0,25000000,-50782912,255614.5625,51.601139,-435.320351,-1153946.569,477904.98,5,6,-500,0,25000000,-34241732,233230.7656,47.577656,-525.680581,657237.6568,477903.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,-50212484,239992.7188,50.628464,1835.816636,-525789.0676,477904.98,4,23,-500,0,25000000,-50782912,255614.5625,51.601139,-435.320351,-1153946.569,477904.98,5,6,-500,0,25000000,-35195608,310930,48.604439,-523.557893,657335.2574,477904.98,6,7,1750,0,25000000,33026374,461242.125,48.156185,1854.818435,1430315.972,477903.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,-50212484,239992.7188,50.628464,1835.816636,-525789.0676,477904.98,4,23,-500,0,25000000,-50782912,255614.5625,51.601139,-435.320351,-1153946.569,477904.98,5,6,-500,0,25000000,-35195608,310930,48.604439,-523.557893,657335.2574,477904.98,6,7,1750,0,25000000,-35813716,266152.625,48.491283,1855.73827,1429962.773,477904.98,7,20,-3000,0,25000000,17093160,229939.6875,41.514481,-2973.46958,2648571.315,477903.98, 
0,19,2500,0,25000000,34612180,-94046.875,48.305325,2615.051588,927853.9136,477904.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,-50212484,239992.7188,50.628464,1835.816636,-525789.0676,477904.98,4,23,-500,0,25000000,-50782912,255614.5625,51.601139,-435.320351,-1153946.569,477904.98,5,6,-500,0,25000000,-35195608,310930,48.604439,-523.557893,657335.2574,477904.98,6,7,1750,0,25000000,-35813716,266152.625,48.491283,1855.73827,1429962.773,477904.98,7,20,-3000,0,25000000,-15749928,-298828.9375,40.920094,-2963.191123,2649135.172,477904.98, 
0,19,2500,0,25000000,35321416,-478928.3125,47.792458,2613.592933,927355.2606,477905.98,1,16,-2750,0,25000000,-40223984,-175623.5,49.04599,-2802.626898,836834.4534,477904.98,2,3,750,0,25000000,45124592,228023.5,50.00927,768.480125,-270069.9829,477904.98,3,13,1750,0,25000000,-50212484,239992.7188,50.628464,1835.816636,-525789.0676,477904.98,4,23,-500,0,25000000,-50782912,255614.5625,51.601139,-435.320351,-1153946.569,477904.98,5,6,-500,0,25000000,-35195608,310930,48.604439,-523.557893,657335.2574,477904.98,6,7,1750,0,25000000,-35813716,266152.625,48.491283,1855.73827,1429962.773,477904.98,7,20,-3000,0,25000000,-15749928,-298828.9375,40.920094,-2963.191123,2649135.172,477904.98, 
